CustomerID,Region,City,Billing Account,Department,Emp ID,Full Name,Phone Number,Plan ID,Plan Name,Max Reg Min,Max Intl Min,Max Text,Max Data,Max Intl Data,Bill Plan Charge,Period Date,Period Year Month,Period Year,Period Month,Total Bill,Total Overrages,Overrage Bands,Excess Reg Min,Excess Reg Min Cost,Excess Intl Min,Excess Intl Min Cost,Excess Text,Excess Text Cost,Excess Data,Excess Data Cost,Excess Intl Data,Excess Intl Data Cost,Regular Minutes,International Minutes,Text,Data,International Data,Dept,Product,Customer Identifier,Company Name
8000,NA,Singapore,515814710,Sales,21,Wayne Rooney,9787-6020,3,iMax,800,0,2000,7,0,102,1/1/2016,201601,2016,1,164,62,50 to 74,0,0,31,62,0,0,0,0,0,0,134,31,588,5.55,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,21,Wayne Rooney,9787-6020,3,iMax,800,0,2000,7,0,102,2/1/2016,201602,2016,2,146,44,25 to 49,50,8,18,36,0,0,0,0,0,0,850,18,252,5.96,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,21,Wayne Rooney,9787-6020,3,iMax,800,0,2000,7,0,102,3/1/2016,201603,2016,3,191.9,89.9,75 to 99,0,0,15,30,0,0,5.99,59.9,0,0,518,15,160,12.99,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,22,David Beckham,9787-6021,3,iMax,800,0,2000,7,0,102,1/1/2016,201601,2016,1,185.4,83.4,75 to 99,0,0,23,46,0,0,3.74,37.4,0,0,64,23,782,10.74,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,22,David Beckham,9787-6021,3,iMax,800,0,2000,7,0,102,2/1/2016,201602,2016,2,166,64,50 to 74,0,0,32,64,0,0,0,0,0,0,721,32,1232,3.71,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,22,David Beckham,9787-6021,3,iMax,800,0,2000,7,0,102,3/1/2016,201603,2016,3,269.3,167.3,More than 100,0,0,29,58,0,0,10.93,109.3,0,0,155,29,1577,17.93,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,23,Dennis Irwin,9787-6022,3,iMax,800,0,2000,7,0,102,1/1/2016,201601,2016,1,220.7,118.7,More than 100,0,0,42,84,0,0,3.47,34.7,0,0,546,42,108,10.47,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,23,Dennis Irwin,9787-6022,3,iMax,800,0,2000,7,0,102,2/1/2016,201602,2016,2,224.2,122.2,More than 100,0,0,12,24,0,0,9.82,98.2,0,0,203,12,1260,16.82,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,23,Dennis Irwin,9787-6022,3,iMax,800,0,2000,7,0,102,3/1/2016,201603,2016,3,198.44,96.44,75 to 99,4,0.64,28,56,0,0,3.98,39.8,0,0,804,28,189,10.98,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,24,Steven Gerrard,9787-6023,8,Reg+,400,0,1500,5,0,82,1/1/2016,201601,2016,1,179.6,97.6,75 to 99,85,13.6,42,84,0,0,0,0,0,0,485,42,1224,4.94,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,24,Steven Gerrard,9787-6023,8,Reg+,400,0,1500,5,0,82,2/1/2016,201602,2016,2,167.84,85.84,75 to 99,74,11.84,37,74,0,0,0,0,0,0,474,37,463,2.01,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,24,Steven Gerrard,9787-6023,8,Reg+,400,0,1500,5,0,82,3/1/2016,201603,2016,3,227.32,145.32,More than 100,177,28.32,31,62,0,0,5.5,55,0,0,577,31,1118,10.5,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,25,Michael Owen,9787-6024,3,iMax,800,0,2000,7,0,102,1/1/2016,201601,2016,1,153.6,51.6,50 to 74,0,0,20,40,0,0,1.16,11.6,0,0,390,20,328,8.16,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,25,Michael Owen,9787-6024,3,iMax,800,0,2000,7,0,102,2/1/2016,201602,2016,2,280.6,178.6,More than 100,0,0,34,68,0,0,11.06,110.6,0,0,353,34,558,18.06,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,25,Michael Owen,9787-6024,3,iMax,800,0,2000,7,0,102,3/1/2016,201603,2016,3,234.5,132.5,More than 100,0,0,32,64,0,0,6.85,68.5,0,0,385,32,675,13.85,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,26,Anthony Martial,9787-6025,3,iMax,800,0,2000,7,0,102,1/1/2016,201601,2016,1,138,36,25 to 49,0,0,18,36,0,0,0,0,0,0,238,18,734,1.01,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,26,Anthony Martial,9787-6025,3,iMax,800,0,2000,7,0,102,2/1/2016,201602,2016,2,135.84,33.84,25 to 49,99,15.84,9,18,0,0,0,0,0,0,899,9,1046,4.9,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,26,Anthony Martial,9787-6025,3,iMax,800,0,2000,7,0,102,3/1/2016,201603,2016,3,182,80,75 to 99,0,0,40,80,0,0,0,0,0,0,370,40,1445,5.92,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,27,Danny Blind,9787-6026,3,iMax,800,0,2000,7,0,102,1/1/2016,201601,2016,1,168,66,50 to 74,0,0,33,66,0,0,0,0,0,0,121,33,780,5.07,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,27,Danny Blind,9787-6026,3,iMax,800,0,2000,7,0,102,2/1/2016,201602,2016,2,307.6,205.6,More than 100,0,0,46,92,0,0,11.36,113.6,0,0,466,46,999,18.36,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,27,Danny Blind,9787-6026,3,iMax,800,0,2000,7,0,102,3/1/2016,201603,2016,3,168,66,50 to 74,0,0,33,66,0,0,0,0,0,0,526,33,1363,2.57,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,28,David De Gea,9787-6027,8,Reg+,400,0,1500,5,0,82,1/1/2016,201601,2016,1,201.2,119.2,More than 100,0,0,5,10,0,0,10.92,109.2,0,0,283,5,1345,15.92,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,28,David De Gea,9787-6027,8,Reg+,400,0,1500,5,0,82,2/1/2016,201602,2016,2,345.74,263.74,More than 100,409,65.44,31,62,64,3.2,13.31,133.1,0,0,809,31,1564,18.31,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,28,David De Gea,9787-6027,8,Reg+,400,0,1500,5,0,82,3/1/2016,201603,2016,3,237.18,155.18,More than 100,488,78.08,32,64,0,0,1.31,13.1,0,0,888,32,1210,6.31,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,29,Emre Can,9787-6028,3,iMax,800,0,2000,7,0,102,1/1/2016,201601,2016,1,148,46,25 to 49,0,0,23,46,0,0,0,0,0,0,384,23,682,5.27,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,29,Emre Can,9787-6028,3,iMax,800,0,2000,7,0,102,2/1/2016,201602,2016,2,175.5,73.5,50 to 74,0,0,35,70,0,0,0.35,3.5,0,0,213,35,531,7.35,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,29,Emre Can,9787-6028,3,iMax,800,0,2000,7,0,102,3/1/2016,201603,2016,3,263,161,More than 100,0,0,40,80,0,0,8.1,81,0,0,281,40,622,15.1,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,30,Robbie Fowler,9787-6029,3,iMax,800,0,2000,7,0,102,1/1/2016,201601,2016,1,102,0,0,0,0,0,0,0,0,0,0,0,0,441,0,1234,2.09,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,30,Robbie Fowler,9787-6029,3,iMax,800,0,2000,7,0,102,2/1/2016,201602,2016,2,143.5,41.5,25 to 49,0,0,7,14,0,0,2.75,27.5,0,0,583,7,823,9.75,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,30,Robbie Fowler,9787-6029,3,iMax,800,0,2000,7,0,102,3/1/2016,201603,2016,3,140,38,25 to 49,0,0,19,38,0,0,0,0,0,0,419,19,606,6.53,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,31,Nicky Butt,9787-6030,3,iMax,800,0,2000,7,0,102,1/1/2016,201601,2016,1,176,74,50 to 74,0,0,37,74,0,0,0,0,0,0,86,37,606,6.67,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,31,Nicky Butt,9787-6030,3,iMax,800,0,2000,7,0,102,2/1/2016,201602,2016,2,251.6,149.6,More than 100,0,0,24,48,0,0,10.16,101.6,0,0,194,24,1466,17.16,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,31,Nicky Butt,9787-6030,3,iMax,800,0,2000,7,0,102,3/1/2016,201603,2016,3,217.66,115.66,More than 100,31,4.96,12,24,0,0,8.67,86.7,0,0,831,12,1106,15.67,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,32,Paul Scholes,9787-6031,8,Reg+,400,0,1500,5,0,82,1/1/2016,201601,2016,1,284.08,202.08,More than 100,388,62.08,44,88,0,0,5.2,52,0,0,788,44,1174,10.2,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,32,Paul Scholes,9787-6031,8,Reg+,400,0,1500,5,0,82,2/1/2016,201602,2016,2,210.36,128.36,More than 100,51,8.16,45,90,0,0,3.02,30.2,0,0,451,45,140,8.02,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,32,Paul Scholes,9787-6031,8,Reg+,400,0,1500,5,0,82,3/1/2016,201603,2016,3,182.2,100.2,More than 100,0,0,15,30,0,0,7.02,70.2,0,0,369,15,888,12.02,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,33,Roy Keane,9787-6032,3,iMax,800,0,2000,7,0,102,1/1/2016,201601,2016,1,226.1,124.1,More than 100,0,0,13,26,0,0,9.81,98.1,0,0,619,13,276,16.81,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,33,Roy Keane,9787-6032,3,iMax,800,0,2000,7,0,102,2/1/2016,201602,2016,2,106,4,1 to 24,0,0,2,4,0,0,0,0,0,0,267,2,1368,6.73,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,33,Roy Keane,9787-6032,3,iMax,800,0,2000,7,0,102,3/1/2016,201603,2016,3,141.5,39.5,25 to 49,0,0,18,36,0,0,0.35,3.5,0,0,142,18,897,7.35,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,34,Dwight Yorke,9787-6033,3,iMax,800,0,2000,7,0,102,1/1/2016,201601,2016,1,238.28,136.28,More than 100,18,2.88,44,88,0,0,4.54,45.4,0,0,818,44,394,11.54,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,34,Dwight Yorke,9787-6033,3,iMax,800,0,2000,7,0,102,2/1/2016,201602,2016,2,229.88,127.88,More than 100,13,2.08,10,20,0,0,10.58,105.8,0,0,813,10,603,17.58,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,34,Dwight Yorke,9787-6033,3,iMax,800,0,2000,7,0,102,3/1/2016,201603,2016,3,223.6,121.6,More than 100,0,0,25,50,0,0,7.16,71.6,0,0,235,25,498,14.16,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,35,Dennis Bergkamp,9787-6034,3,iMax,800,0,2000,7,0,102,1/1/2016,201601,2016,1,223.2,121.2,More than 100,0,0,36,72,0,0,4.92,49.2,0,0,589,36,531,11.92,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,35,Dennis Bergkamp,9787-6034,3,iMax,800,0,2000,7,0,102,2/1/2016,201602,2016,2,153.4,51.4,50 to 74,0,0,8,16,0,0,3.54,35.4,0,0,672,8,1341,10.54,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,35,Dennis Bergkamp,9787-6034,3,iMax,800,0,2000,7,0,102,3/1/2016,201603,2016,3,152,50,50 to 74,0,0,25,50,0,0,0,0,0,0,522,25,708,6.03,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,36,David Ginola,9787-6035,8,Reg+,400,0,1500,5,0,82,1/1/2016,201601,2016,1,251.4,169.4,More than 100,425,68,14,28,0,0,7.34,73.4,0,0,825,14,859,12.34,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,36,David Ginola,9787-6035,8,Reg+,400,0,1500,5,0,82,2/1/2016,201602,2016,2,94.08,12.08,1 to 24,38,6.08,3,6,0,0,0,0,0,0,438,3,697,4.73,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,36,David Ginola,9787-6035,8,Reg+,400,0,1500,5,0,82,3/1/2016,201603,2016,3,181.92,99.92,75 to 99,397,63.52,10,20,0,0,1.64,16.4,0,0,797,10,260,6.64,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,37,Zola,9787-6036,3,iMax,800,0,2000,7,0,102,1/1/2016,201601,2016,1,211.8,109.8,More than 100,0,0,21,42,0,0,6.78,67.8,0,0,278,21,827,13.78,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,37,Zola,9787-6036,3,iMax,800,0,2000,7,0,102,2/1/2016,201602,2016,2,168.8,66.8,50 to 74,0,0,21,42,0,0,2.48,24.8,0,0,592,21,411,9.48,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,37,Zola,9787-6036,3,iMax,800,0,2000,7,0,102,3/1/2016,201603,2016,3,192.9,90.9,75 to 99,30,4.8,31,62,0,0,2.41,24.1,0,0,830,31,826,9.41,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,38,Willian,9787-6037,3,iMax,800,0,2000,7,0,102,1/1/2016,201601,2016,1,133.36,31.36,25 to 49,71,11.36,10,20,0,0,0,0,0,0,871,10,452,1.88,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,38,Willian,9787-6037,3,iMax,800,0,2000,7,0,102,2/1/2016,201602,2016,2,224.4,122.4,More than 100,0,0,32,64,0,0,5.84,58.4,0,0,206,32,941,12.84,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,38,Willian,9787-6037,3,iMax,800,0,2000,7,0,102,3/1/2016,201603,2016,3,319.7,217.7,More than 100,0,0,46,92,0,0,12.57,125.7,0,0,406,46,221,19.57,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,39,Aguero,9787-6038,3,iMax,800,0,2000,7,0,102,1/1/2016,201601,2016,1,118.4,16.4,1 to 24,0,0,0,0,0,0,1.64,16.4,0,0,149,0,118,8.64,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,39,Aguero,9787-6038,3,iMax,800,0,2000,7,0,102,2/1/2016,201602,2016,2,239.4,137.4,More than 100,0,0,48,96,0,0,4.14,41.4,0,0,300,48,261,11.14,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,39,Aguero,9787-6038,3,iMax,800,0,2000,7,0,102,3/1/2016,201603,2016,3,155.1,53.1,50 to 74,0,0,12,24,0,0,2.91,29.1,0,0,714,12,780,9.91,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,40,Ryan Giggs,9787-6039,8,Reg+,400,0,1500,5,0,82,1/1/2016,201601,2016,1,375.38,293.38,More than 100,373,59.68,45,90,0,0,14.37,143.7,0,0,773,45,395,19.37,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,40,Ryan Giggs,9787-6039,8,Reg+,400,0,1500,5,0,82,2/1/2016,201602,2016,2,275.46,193.46,More than 100,41,6.56,40,80,0,0,10.69,106.9,0,0,441,40,689,15.69,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,40,Ryan Giggs,9787-6039,8,Reg+,400,0,1500,5,0,82,3/1/2016,201603,2016,3,219.26,137.26,More than 100,436,69.76,28,56,0,0,1.15,11.5,0,0,836,28,1257,6.15,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,41,Andy Cole,9787-6040,4,iReg,300,0,1200,4,0,62,1/1/2016,201601,2016,1,200.63,138.63,More than 100,383,61.28,15,30,387,19.35,2.8,28,0,0,683,15,1587,6.8,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,41,Andy Cole,9787-6040,4,iReg,300,0,1200,4,0,62,2/1/2016,201602,2016,2,205.56,143.56,More than 100,421,67.36,6,12,44,2.2,6.2,62,0,0,721,6,1244,10.2,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,41,Andy Cole,9787-6040,4,iReg,300,0,1200,4,0,62,3/1/2016,201603,2016,3,220.94,158.94,More than 100,279,44.64,31,62,0,0,5.23,52.3,0,0,579,31,306,9.23,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,42,Zlatan Ibrahimovic,9787-6041,4,iReg,300,0,1200,4,0,62,1/1/2016,201601,2016,1,179.4,117.4,More than 100,0,0,42,84,0,0,3.34,33.4,0,0,217,42,650,7.34,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,42,Zlatan Ibrahimovic,9787-6041,4,iReg,300,0,1200,4,0,62,2/1/2016,201602,2016,2,241.5,179.5,More than 100,0,0,19,38,236,11.8,12.97,129.7,0,0,138,19,1436,16.97,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,42,Zlatan Ibrahimovic,9787-6041,4,iReg,300,0,1200,4,0,62,3/1/2016,201603,2016,3,193.6,131.6,More than 100,0,0,2,4,0,0,12.76,127.6,0,0,156,2,225,16.76,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,43,Ronaldo,9787-6042,4,iReg,300,0,1200,4,0,62,1/1/2016,201601,2016,1,72,10,1 to 24,0,0,5,10,0,0,0,0,0,0,246,5,915,3.32,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,43,Ronaldo,9787-6042,4,iReg,300,0,1200,4,0,62,2/1/2016,201602,2016,2,292.75,230.75,More than 100,435,69.6,35,70,155,7.75,8.34,83.4,0,0,735,35,1355,12.34,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,43,Ronaldo,9787-6042,4,iReg,300,0,1200,4,0,62,3/1/2016,201603,2016,3,301.06,239.06,More than 100,211,33.76,32,64,0,0,14.13,141.3,0,0,511,32,919,18.13,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,44,Pepe,9787-6043,8,Reg+,400,0,1500,5,0,82,1/1/2016,201601,2016,1,210.2,128.2,More than 100,0,0,10,20,0,0,10.82,108.2,0,0,197,10,1493,15.82,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,44,Pepe,9787-6043,8,Reg+,400,0,1500,5,0,82,2/1/2016,201602,2016,2,250.25,168.25,More than 100,135,21.6,21,42,87,4.35,10.03,100.3,0,0,535,21,1587,15.03,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,44,Pepe,9787-6043,8,Reg+,400,0,1500,5,0,82,3/1/2016,201603,2016,3,351.32,269.32,More than 100,272,43.52,48,96,0,0,12.98,129.8,0,0,672,48,165,17.98,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,45,Ramos,9787-6044,4,iReg,300,0,1200,4,0,62,1/1/2016,201601,2016,1,118,56,50 to 74,0,0,28,56,0,0,0,0,0,0,156,28,800,2.49,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,45,Ramos,9787-6044,4,iReg,300,0,1200,4,0,62,2/1/2016,201602,2016,2,159.63,97.63,75 to 99,208,33.28,24,48,51,2.55,1.38,13.8,0,0,508,24,1251,5.38,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,45,Ramos,9787-6044,4,iReg,300,0,1200,4,0,62,3/1/2016,201603,2016,3,231.34,169.34,More than 100,519,83.04,35,70,0,0,1.63,16.3,0,0,819,35,561,5.63,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,46,Mesut Ozil,9787-6045,4,iReg,300,0,1200,4,0,62,1/1/2016,201601,2016,1,77.12,15.12,1 to 24,82,13.12,1,2,0,0,0,0,0,0,382,1,626,2.49,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,46,Mesut Ozil,9787-6045,4,iReg,300,0,1200,4,0,62,2/1/2016,201602,2016,2,242.32,180.32,More than 100,17,2.72,34,68,136,6.8,10.28,102.8,0,0,317,34,1336,14.28,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,46,Mesut Ozil,9787-6045,4,iReg,300,0,1200,4,0,62,3/1/2016,201603,2016,3,100.88,38.88,25 to 49,68,10.88,14,28,0,0,0,0,0,0,368,14,108,4,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,47,Thomas Muller,9787-6046,4,iReg,300,0,1200,4,0,62,1/1/2016,201601,2016,1,131.9,69.9,50 to 74,0,0,29,58,238,11.9,0,0,0,0,250,29,1438,3.46,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,47,Thomas Muller,9787-6046,4,iReg,300,0,1200,4,0,62,2/1/2016,201602,2016,2,288.16,226.16,More than 100,181,28.96,28,56,0,0,14.12,141.2,0,0,481,28,465,18.12,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,47,Thomas Muller,9787-6046,4,iReg,300,0,1200,4,0,62,3/1/2016,201603,2016,3,296.7,234.7,More than 100,0,0,38,76,0,0,15.87,158.7,0,0,276,38,702,19.87,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,48,Jurgen Klinsmann,9787-6047,8,Reg+,400,0,1500,5,0,82,1/1/2016,201601,2016,1,299.96,217.96,More than 100,496,79.36,35,70,0,0,6.86,68.6,0,0,896,35,450,11.86,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,48,Jurgen Klinsmann,9787-6047,8,Reg+,400,0,1500,5,0,82,2/1/2016,201602,2016,2,189.8,107.8,More than 100,180,28.8,11,22,0,0,5.7,57,0,0,580,11,954,10.7,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,48,Jurgen Klinsmann,9787-6047,8,Reg+,400,0,1500,5,0,82,3/1/2016,201603,2016,3,248.9,166.9,More than 100,0,0,25,50,0,0,11.69,116.9,0,0,295,25,1447,16.69,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,49,Wes Brown,9787-6048,4,iReg,300,0,1200,4,0,62,1/1/2016,201601,2016,1,266.2,204.2,More than 100,130,20.8,8,16,232,11.6,15.58,155.8,0,0,430,8,1432,19.58,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,49,Wes Brown,9787-6048,4,iReg,300,0,1200,4,0,62,2/1/2016,201602,2016,2,335.2,273.2,More than 100,135,21.6,46,92,0,0,15.96,159.6,0,0,435,46,227,19.96,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,49,Wes Brown,9787-6048,4,iReg,300,0,1200,4,0,62,3/1/2016,201603,2016,3,177.76,115.76,More than 100,186,29.76,43,86,0,0,0,0,0,0,486,43,608,1.34,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,50,Gary Neville,9787-6049,4,iReg,300,0,1200,4,0,62,1/1/2016,201601,2016,1,288.56,226.56,More than 100,486,77.76,26,52,0,0,9.68,96.8,0,0,786,26,679,13.68,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,50,Gary Neville,9787-6049,4,iReg,300,0,1200,4,0,62,2/1/2016,201602,2016,2,167.32,105.32,More than 100,57,9.12,33,66,60,3,2.72,27.2,0,0,357,33,1260,6.72,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,50,Gary Neville,9787-6049,4,iReg,300,0,1200,4,0,62,3/1/2016,201603,2016,3,269.43,207.43,More than 100,158,25.28,36,72,397,19.85,9.03,90.3,0,0,458,36,1597,13.03,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,51,Phil Neville,9787-6050,4,iReg,300,0,1200,4,0,62,1/1/2016,201601,2016,1,211.85,149.85,More than 100,0,0,6,12,137,6.85,13.1,131,0,0,294,6,1337,17.1,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,51,Phil Neville,9787-6050,4,iReg,300,0,1200,4,0,62,2/1/2016,201602,2016,2,165.92,103.92,More than 100,387,61.92,21,42,0,0,0,0,0,0,687,21,1080,2.41,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,51,Phil Neville,9787-6050,4,iReg,300,0,1200,4,0,62,3/1/2016,201603,2016,3,224.96,162.96,More than 100,321,51.36,31,62,0,0,4.96,49.6,0,0,621,31,495,8.96,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,52,Ruud Van Nistelrooy,9787-6051,8,Reg+,400,0,1500,5,0,82,1/1/2016,201601,2016,1,251.5,169.5,More than 100,0,0,21,42,0,0,12.75,127.5,0,0,369,21,1214,17.75,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,52,Ruud Van Nistelrooy,9787-6051,8,Reg+,400,0,1500,5,0,82,2/1/2016,201602,2016,2,222.3,140.3,More than 100,0,0,28,56,40,2,8.23,82.3,0,0,177,28,1540,13.23,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,52,Ruud Van Nistelrooy,9787-6051,8,Reg+,400,0,1500,5,0,82,3/1/2016,201603,2016,3,259.81,177.81,More than 100,146,23.36,5,10,7,0.35,14.41,144.1,0,0,546,5,1507,19.41,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,53,Karim Benzema,9787-6052,4,iReg,300,0,1200,4,0,62,1/1/2016,201601,2016,1,285.15,223.15,More than 100,545,87.2,21,42,213,10.65,8.33,83.3,0,0,845,21,1413,12.33,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,53,Karim Benzema,9787-6052,4,iReg,300,0,1200,4,0,62,2/1/2016,201602,2016,2,184.6,122.6,More than 100,0,0,40,80,0,0,4.26,42.6,0,0,149,40,1138,8.26,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,53,Karim Benzema,9787-6052,4,iReg,300,0,1200,4,0,62,3/1/2016,201603,2016,3,258.21,196.21,More than 100,131,20.96,39,78,243,12.15,8.51,85.1,0,0,431,39,1443,12.51,0,Sales,Mobile,197501877H,Accenture
8000,NA,Singapore,515814710,Sales,54,Messi,9787-6053,4,iReg,300,0,1200,4,0,62,1/1/2016,201601,2016,1,230.42,168.42,More than 100,422,67.52,19,38,0,0,6.29,62.9,0,0,722,19,967,10.29,0,Sales,Mobile,197501877H,Accenture
